barcode,productName,batchCode,expiryDate,quantity,price
P0017,Egg,B03850,2027-02-10,40,60000
P0017,Egg,B03851,2027-12-03,32,65000
P0017,Egg,B03852,2027-06-24,92,20000
P0017,Egg,B03853,2027-04-10,86,15000
P0017,Egg,B03854,2027-01-11,87,40000
P0017,Egg,B03855,2027-11-25,89,55000
P0017,Egg,B03856,2027-10-08,76,95000
P0017,Egg,B03857,2027-12-31,13,85000
P0017,Egg,B03858,2027-09-23,42,40000
P0017,Egg,B03859,2027-01-25,88,70000
P0017,Egg,B03860,2027-07-31,19,95000
P0017,Egg,B03861,2027-09-16,52,55000
P0017,Egg,B03862,2027-07-16,83,90000
P0017,Egg,B03863,2026-07-03,1,25000
P0017,Egg,B03864,2026-07-05,84,90000
P0017,Egg,B03865,2026-10-17,51,25000
P0017,Egg,B03866,2027-11-17,69,45000
P0017,Egg,B03867,2027-04-22,4,100000
P0017,Egg,B03868,2027-02-02,46,10000
P0017,Egg,B03869,2026-08-04,39,25000
P0017,Egg,B03870,2027-02-14,72,55000
P0017,Egg,B03871,2026-11-05,86,45000
P0017,Egg,B03872,2027-02-10,44,15000
P0017,Egg,B03873,2027-11-27,5,95000
P0017,Egg,B03874,2027-01-28,85,10000
P0017,Egg,B03875,2027-01-24,39,20000
P0017,Egg,B03876,2026-07-05,51,55000
P0017,Egg,B03877,2026-07-08,9,100000
P0017,Egg,B03878,2027-11-01,35,30000
P0017,Egg,B03879,2026-07-02,16,100000
P0017,Egg,B03880,2027-01-22,63,30000
P0017,Egg,B03881,2026-07-27,63,90000
P0017,Egg,B03882,2027-07-26,31,60000
P0017,Egg,B03883,2027-11-10,53,90000
P0017,Egg,B03884,2026-07-03,48,35000
P0017,Egg,B03885,2027-07-22,62,100000
P0017,Egg,B03886,2026-07-06,88,65000
P0017,Egg,B03887,2026-09-24,24,25000
P0017,Egg,B03888,2026-11-26,1,15000
P0017,Egg,B03889,2027-11-07,17,80000
P0017,Egg,B03890,2027-11-27,56,90000
P0017,Egg,B03891,2027-04-16,84,70000
P0017,Egg,B03892,2027-06-29,66,20000
P0017,Egg,B03893,2027-10-05,91,75000
P0017,Egg,B03894,2026-12-16,70,85000
P0017,Egg,B03895,2027-01-18,27,55000
P0017,Egg,B03896,2027-10-06,92,30000
P0017,Egg,B03897,2027-07-29,5,100000
P0017,Egg,B03898,2026-07-04,20,85000
P0017,Egg,B03899,2027-10-03,6,100000
P0017,Egg,B03900,2027-02-12,34,20000
P0017,Egg,B03901,2027-05-11,39,45000
P0017,Egg,B03902,2027-12-04,15,30000
P0017,Egg,B03903,2027-06-10,27,45000
P0017,Egg,B03904,2027-10-23,26,30000
P0017,Egg,B03905,2027-06-04,23,40000
P0017,Egg,B03906,2027-05-09,47,40000
P0017,Egg,B03907,2026-07-23,55,30000
P0017,Egg,B03908,2026-11-20,80,95000
P0017,Egg,B03909,2027-06-29,83,15000
P0017,Egg,B03910,2027-06-08,35,25000
P0017,Egg,B03911,2027-09-07,26,100000
P0017,Egg,B03912,2027-04-26,4,100000
P0017,Egg,B03913,2026-12-18,7,95000
P0017,Egg,B03914,2026-12-03,93,85000
P0017,Egg,B03915,2027-04-29,31,70000
P0017,Egg,B03916,2026-11-22,62,80000
P0017,Egg,B03917,2026-12-24,22,50000
P0017,Egg,B03918,2026-07-02,64,95000
P0017,Egg,B03919,2026-10-19,77,55000
P0017,Egg,B03920,2026-10-06,6,55000
P0017,Egg,B03921,2026-11-13,83,50000
P0017,Egg,B03922,2026-11-26,1,90000
P0017,Egg,B03923,2027-12-15,64,30000
P0017,Egg,B03924,2026-07-08,57,50000
P0017,Egg,B03925,2026-12-30,5,40000
P0017,Egg,B03926,2027-11-22,94,25000
P0017,Egg,B03927,2027-06-25,52,55000
P0017,Egg,B03928,2027-02-02,20,100000
P0017,Egg,B03929,2026-07-05,36,90000
P0017,Egg,B03930,2026-07-07,17,100000
P0017,Egg,B03931,2027-10-20,38,85000
P0017,Egg,B03932,2026-08-25,45,95000
P0017,Egg,B03933,2027-10-31,42,100000
P0017,Egg,B03934,2027-11-30,50,95000
P0017,Egg,B03935,2026-11-06,75,25000
P0017,Egg,B03936,2026-07-10,16,55000
P0017,Egg,B03937,2026-07-08,93,75000
P0017,Egg,B03938,2027-07-04,77,55000
P0017,Egg,B03939,2026-07-05,42,20000
P0017,Egg,B03940,2026-08-31,44,65000
P0017,Egg,B03941,2027-02-27,72,70000
P0017,Egg,B03942,2027-09-30,18,20000
P0017,Egg,B03943,2026-07-05,51,40000
P0017,Egg,B03944,2027-09-25,61,100000
P0017,Egg,B03945,2026-12-02,38,85000
P0017,Egg,B03946,2027-11-07,28,70000
P0017,Egg,B03947,2026-07-03,15,45000
P0017,Egg,B03948,2027-07-17,11,75000
P0017,Egg,B03949,2026-08-03,88,15000
P0017,Egg,B03950,2027-08-11,37,30000
P0017,Egg,B03951,2026-08-09,50,55000
P0017,Egg,B03952,2027-10-17,11,75000
P0017,Egg,B03953,2027-12-28,93,15000
P0017,Egg,B03954,2026-07-04,44,50000
P0017,Egg,B03955,2027-05-15,8,100000
P0017,Egg,B03956,2027-06-26,49,40000
P0017,Egg,B03957,2026-10-04,52,85000
P0017,Egg,B03958,2026-07-04,78,90000
P0017,Egg,B03959,2027-01-24,48,40000
P0017,Egg,B03960,2027-11-09,43,80000
P0017,Egg,B03961,2026-07-08,88,70000
P0017,Egg,B03962,2026-07-03,39,100000
P0017,Egg,B03963,2026-07-22,26,30000
P0017,Egg,B03964,2026-07-07,34,75000
P0018,Cheese,B03965,2026-11-18,65,90000
P0018,Cheese,B03966,2027-10-29,60,100000
P0018,Cheese,B03967,2026-11-06,59,85000
P0018,Cheese,B03968,2026-08-05,63,65000
P0018,Cheese,B03969,2026-07-08,28,50000
P0018,Cheese,B03970,2026-10-10,73,40000
P0018,Cheese,B03971,2027-12-03,67,80000
P0018,Cheese,B03972,2027-08-22,71,55000
P0018,Cheese,B03973,2026-10-01,8,40000
P0018,Cheese,B03974,2026-09-07,29,10000
P0018,Cheese,B03975,2027-08-07,71,25000
P0018,Cheese,B03976,2026-10-05,63,10000
P0018,Cheese,B03977,2027-10-24,26,30000
P0018,Cheese,B03978,2027-01-18,51,55000
P0018,Cheese,B03979,2026-07-04,9,60000
P0018,Cheese,B03980,2027-11-11,3,45000
P0018,Cheese,B03981,2027-03-11,91,45000
P0018,Cheese,B03982,2027-10-30,15,25000
P0018,Cheese,B03983,2027-09-17,86,80000
P0018,Cheese,B03984,2027-03-27,13,15000
P0018,Cheese,B03985,2026-11-08,67,85000
P0018,Cheese,B03986,2026-11-17,42,15000
P0018,Cheese,B03987,2027-11-29,88,90000
P0018,Cheese,B03988,2027-05-02,29,40000
P0018,Cheese,B03989,2026-07-16,67,25000
P0018,Cheese,B03990,2026-07-06,83,70000
P0018,Cheese,B03991,2026-09-12,25,30000
P0018,Cheese,B03992,2026-08-26,40,100000
P0018,Cheese,B03993,2027-12-22,6,100000
P0018,Cheese,B03994,2027-04-12,34,35000
P0018,Cheese,B03995,2027-01-18,92,90000
P0018,Cheese,B03996,2026-09-24,48,80000
P0018,Cheese,B03997,2026-08-31,87,45000
P0018,Cheese,B03998,2026-11-14,91,15000
P0018,Cheese,B03999,2027-02-16,36,65000
P0018,Cheese,B04000,2027-12-31,67,45000
P0018,Cheese,B04001,2027-08-17,14,50000
P0018,Cheese,B04002,2027-09-27,3,70000
P0018,Cheese,B04003,2027-05-02,84,100000
P0018,Cheese,B04004,2027-02-01,26,45000
P0018,Cheese,B04005,2027-02-17,88,50000
P0018,Cheese,B04006,2026-12-18,33,75000
P0018,Cheese,B04007,2027-04-28,73,10000
P0018,Cheese,B04008,2027-07-15,93,60000
P0018,Cheese,B04009,2027-12-11,3,80000
P0018,Cheese,B04010,2027-06-24,23,55000
P0018,Cheese,B04011,2026-07-06,40,55000
P0018,Cheese,B04012,2027-06-04,100,80000
P0018,Cheese,B04013,2027-05-28,23,70000
P0018,Cheese,B04014,2027-09-21,93,45000
P0018,Cheese,B04015,2026-07-20,35,85000
P0018,Cheese,B04016,2026-07-06,26,85000
P0018,Cheese,B04017,2027-08-17,33,45000
P0018,Cheese,B04018,2026-07-29,68,80000
P0018,Cheese,B04019,2027-06-06,98,55000
P0018,Cheese,B04020,2026-11-16,64,40000
P0018,Cheese,B04021,2026-12-12,32,25000
P0018,Cheese,B04022,2027-03-22,3,10000
P0018,Cheese,B04023,2027-08-28,91,100000
P0018,Cheese,B04024,2027-11-08,46,90000
P0018,Cheese,B04025,2026-07-06,19,50000
P0018,Cheese,B04026,2027-05-26,32,100000
P0018,Cheese,B04027,2026-07-08,25,55000
P0018,Cheese,B04028,2027-08-22,82,75000
P0018,Cheese,B04029,2026-09-14,97,45000
P0018,Cheese,B04030,2026-09-13,50,35000
P0018,Cheese,B04031,2026-12-23,34,40000
P0018,Cheese,B04032,2027-07-03,48,35000
P0018,Cheese,B04033,2027-09-23,21,20000
P0018,Cheese,B04034,2027-04-14,4,55000
P0018,Cheese,B04035,2027-07-22,65,25000
P0018,Cheese,B04036,2026-07-08,95,65000
P0018,Cheese,B04037,2027-03-05,88,20000
P0018,Cheese,B04038,2026-07-05,90,40000
P0018,Cheese,B04039,2027-12-27,59,10000
P0018,Cheese,B04040,2027-05-06,49,30000
P0018,Cheese,B04041,2027-09-13,90,35000
P0018,Cheese,B04042,2026-11-07,7,55000
P0018,Cheese,B04043,2026-08-21,17,55000
P0018,Cheese,B04044,2027-08-06,39,30000
P0018,Cheese,B04045,2026-12-27,38,45000
P0018,Cheese,B04046,2026-12-11,28,55000
P0018,Cheese,B04047,2026-08-08,1,65000
P0018,Cheese,B04048,2027-10-01,61,95000
P0018,Cheese,B04049,2026-12-29,66,80000
P0018,Cheese,B04050,2027-12-14,61,75000
P0018,Cheese,B04051,2026-07-03,11,40000
P0018,Cheese,B04052,2027-11-29,53,15000
P0018,Cheese,B04053,2027-05-19,72,95000
P0018,Cheese,B04054,2026-10-09,74,70000
P0018,Cheese,B04055,2026-07-06,44,15000
P0018,Cheese,B04056,2027-08-08,49,20000
P0018,Cheese,B04057,2026-12-04,29,70000
P0018,Cheese,B04058,2026-07-08,100,15000
P0018,Cheese,B04059,2027-07-14,17,15000
P0018,Cheese,B04060,2026-10-21,6,35000
P0018,Cheese,B04061,2026-10-09,22,45000
P0018,Cheese,B04062,2027-03-14,96,75000
P0018,Cheese,B04063,2027-12-14,56,15000
P0018,Cheese,B04064,2026-07-19,80,95000
P0018,Cheese,B04065,2027-11-05,58,95000
P0018,Cheese,B04066,2027-01-20,10,50000
P0018,Cheese,B04067,2026-07-08,11,65000
P0018,Cheese,B04068,2027-12-14,94,50000
P0018,Cheese,B04069,2027-03-29,62,65000
P0018,Cheese,B04070,2026-10-27,69,10000
P0018,Cheese,B04071,2027-12-04,90,100000
P0018,Cheese,B04072,2027-06-14,96,70000
P0018,Cheese,B04073,2027-02-28,46,55000
P0018,Cheese,B04074,2027-05-05,97,70000
P0018,Cheese,B04075,2026-12-02,82,85000
P0018,Cheese,B04076,2026-07-04,64,20000
P0018,Cheese,B04077,2026-12-19,83,30000
P0018,Cheese,B04078,2027-11-29,65,75000
P0018,Cheese,B04079,2026-12-24,9,10000
P0018,Cheese,B04080,2027-08-17,72,65000
P0018,Cheese,B04081,2026-07-04,26,70000
P0018,Cheese,B04082,2026-10-17,10,85000
P0018,Cheese,B04083,2027-11-14,53,40000
P0018,Cheese,B04084,2026-07-03,92,55000
P0018,Cheese,B04085,2026-11-07,50,10000
P0018,Cheese,B04086,2027-08-02,89,90000
P0018,Cheese,B04087,2027-03-21,10,100000
P0018,Cheese,B04088,2027-04-08,27,95000
P0018,Cheese,B04089,2026-10-10,59,85000
P0018,Cheese,B04090,2026-10-29,75,35000
P0018,Cheese,B04091,2027-01-23,12,90000
P0018,Cheese,B04092,2026-07-03,20,65000
P0018,Cheese,B04093,2027-12-16,96,50000
P0018,Cheese,B04094,2026-09-19,22,25000
P0018,Cheese,B04095,2027-10-22,88,55000
P0018,Cheese,B04096,2026-08-05,84,75000
P0018,Cheese,B04097,2027-05-05,76,100000
P0018,Cheese,B04098,2027-07-22,57,25000
P0018,Cheese,B04099,2027-07-18,5,95000
P0018,Cheese,B04100,2027-09-01,45,70000
P0018,Cheese,B04101,2026-09-14,19,65000
P0018,Cheese,B04102,2026-12-09,6,10000
P0018,Cheese,B04103,2027-02-04,35,65000
P0018,Cheese,B04104,2027-07-18,61,80000
P0018,Cheese,B04105,2026-07-03,84,50000
P0018,Cheese,B04106,2027-08-07,14,10000
P0018,Cheese,B04107,2026-08-17,12,70000
P0018,Cheese,B04108,2026-10-15,72,10000
P0018,Cheese,B04109,2027-03-22,52,45000
P0018,Cheese,B04110,2027-06-10,12,75000
P0018,Cheese,B04111,2027-02-15,60,75000
P0018,Cheese,B04112,2026-07-24,38,85000
P0018,Cheese,B04113,2027-02-13,73,30000
P0018,Cheese,B04114,2026-11-05,12,50000
P0018,Cheese,B04115,2026-08-13,38,25000
P0018,Cheese,B04116,2027-01-21,2,80000
P0018,Cheese,B04117,2026-10-15,65,85000
P0018,Cheese,B04118,2027-04-22,84,45000
P0018,Cheese,B04119,2026-12-28,95,15000
P0018,Cheese,B04120,2026-07-08,77,55000
P0018,Cheese,B04121,2027-02-12,75,60000
P0018,Cheese,B04122,2027-05-31,47,15000
P0018,Cheese,B04123,2027-12-26,19,70000
P0018,Cheese,B04124,2027-09-24,82,45000
P0018,Cheese,B04125,2027-07-27,46,45000
P0018,Cheese,B04126,2027-07-31,45,50000
P0018,Cheese,B04127,2026-07-05,45,60000
P0018,Cheese,B04128,2027-12-07,51,90000
P0018,Cheese,B04129,2026-11-27,21,40000
P0018,Cheese,B04130,2026-10-08,86,30000
P0018,Cheese,B04131,2027-12-02,17,20000
P0018,Cheese,B04132,2027-11-16,93,50000
P0018,Cheese,B04133,2027-09-10,75,55000
P0018,Cheese,B04134,2027-05-21,67,95000
P0018,Cheese,B04135,2027-01-03,3,40000
P0018,Cheese,B04136,2026-09-12,70,40000
P0018,Cheese,B04137,2027-02-22,39,35000
P0018,Cheese,B04138,2026-12-30,87,35000
P0018,Cheese,B04139,2027-03-29,79,100000
P0018,Cheese,B04140,2027-05-30,20,100000
P0018,Cheese,B04141,2027-06-19,2,25000
P0018,Cheese,B04142,2027-01-31,36,80000
P0018,Cheese,B04143,2027-12-31,33,65000
P0018,Cheese,B04144,2027-02-26,15,65000
P0018,Cheese,B04145,2026-10-22,87,20000
P0018,Cheese,B04146,2026-08-10,37,20000
P0018,Cheese,B04147,2026-07-19,25,40000
P0018,Cheese,B04148,2026-08-12,99,65000
P0018,Cheese,B04149,2026-10-04,54,60000
P0018,Cheese,B04150,2027-03-02,65,45000
P0018,Cheese,B04151,2027-07-09,85,85000
P0018,Cheese,B04152,2026-08-07,84,100000
P0018,Cheese,B04153,2027-07-18,8,10000
P0018,Cheese,B04154,2026-11-25,68,95000
P0018,Cheese,B04155,2027-06-05,13,20000
P0018,Cheese,B04156,2027-10-23,36,10000
P0018,Cheese,B04157,2027-08-26,3,85000
P0018,Cheese,B04158,2026-07-09,64,30000
P0018,Cheese,B04159,2027-02-19,38,35000
P0018,Cheese,B04160,2026-11-17,54,65000
P0018,Cheese,B04161,2026-09-24,25,40000
P0018,Cheese,B04162,2027-07-06,20,100000
P0018,Cheese,B04163,2027-12-27,67,20000
P0018,Cheese,B04164,2026-10-21,57,35000
P0018,Cheese,B04165,2027-08-13,71,30000
P0018,Cheese,B04166,2027-07-28,3,35000
P0018,Cheese,B04167,2027-09-05,75,10000
P0018,Cheese,B04168,2026-09-08,54,30000
P0018,Cheese,B04169,2026-08-03,18,60000
P0018,Cheese,B04170,2026-08-29,94,30000
P0018,Cheese,B04171,2027-02-03,74,65000
P0018,Cheese,B04172,2026-12-07,14,95000
P0018,Cheese,B04173,2027-12-24,64,30000
P0018,Cheese,B04174,2026-09-06,50,45000
P0018,Cheese,B04175,2027-08-11,16,20000
P0018,Cheese,B04176,2027-02-24,60,55000
P0018,Cheese,B04177,2027-01-29,81,75000
P0018,Cheese,B04178,2027-10-10,92,50000
P0018,Cheese,B04179,2027-04-04,22,10000
P0018,Cheese,B04180,2026-07-02,35,100000
P0018,Cheese,B04181,2026-12-25,16,10000
P0018,Cheese,B04182,2027-03-20,46,80000
P0018,Cheese,B04183,2027-04-18,59,35000
P0018,Cheese,B04184,2027-03-30,71,10000
P0018,Cheese,B04185,2027-10-09,16,65000
P0018,Cheese,B04186,2026-10-08,46,40000
P0018,Cheese,B04187,2026-07-06,59,90000
P0018,Cheese,B04188,2026-07-08,79,100000
P0018,Cheese,B04189,2027-02-17,100,25000
P0018,Cheese,B04190,2026-09-07,75,100000
P0018,Cheese,B04191,2026-07-15,92,10000
P0018,Cheese,B04192,2026-08-03,8,50000
P0018,Cheese,B04193,2027-09-08,4,75000
P0018,Cheese,B04194,2026-07-16,24,35000
P0018,Cheese,B04195,2026-10-21,80,50000
P0018,Cheese,B04196,2027-02-02,83,85000
P0018,Cheese,B04197,2027-06-26,65,80000
P0018,Cheese,B04198,2026-11-24,82,45000
P0018,Cheese,B04199,2027-02-17,15,45000
P0018,Cheese,B04200,2027-08-02,92,60000
P0018,Cheese,B04201,2026-07-07,51,20000
P0018,Cheese,B04202,2026-07-06,31,30000
P0018,Cheese,B04203,2027-08-20,80,35000
P0018,Cheese,B04204,2027-07-11,92,20000
P0018,Cheese,B04205,2026-08-10,66,50000
P0018,Cheese,B04206,2027-12-01,22,55000
P0018,Cheese,B04207,2027-09-15,8,95000
P0018,Cheese,B04208,2027-02-03,41,60000
P0018,Cheese,B04209,2026-07-07,15,60000
P0018,Cheese,B04210,2027-10-05,56,70000
P0018,Cheese,B04211,2027-04-24,7,50000
P0018,Cheese,B04212,2026-07-04,80,40000
P0018,Cheese,B04213,2027-11-17,79,70000
P0018,Cheese,B04214,2026-07-07,73,25000
P0018,Cheese,B04215,2027-11-07,31,80000
P0018,Cheese,B04216,2027-10-26,1,35000
P0018,Cheese,B04217,2027-10-02,77,10000
P0018,Cheese,B04218,2027-06-28,45,10000
P0018,Cheese,B04219,2026-10-15,38,55000
P0018,Cheese,B04220,2027-09-23,91,100000
P0018,Cheese,B04221,2027-10-27,81,95000
P0018,Cheese,B04222,2027-02-27,1,55000
P0018,Cheese,B04223,2026-07-06,45,70000
P0018,Cheese,B04224,2026-07-05,2,10000
P0018,Cheese,B04225,2026-07-07,73,20000
P0018,Cheese,B04226,2027-01-10,83,65000
P0018,Cheese,B04227,2027-05-31,8,70000
P0018,Cheese,B04228,2026-08-16,25,90000
P0018,Cheese,B04229,2027-08-31,46,90000
P0018,Cheese,B04230,2026-11-26,52,50000
P0018,Cheese,B04231,2027-08-21,14,95000
P0018,Cheese,B04232,2027-07-16,87,65000
P0018,Cheese,B04233,2026-10-09,60,85000
P0018,Cheese,B04234,2027-06-11,92,30000
P0018,Cheese,B04235,2027-08-03,96,70000
P0018,Cheese,B04236,2026-08-05,60,55000
P0018,Cheese,B04237,2026-11-04,60,25000
P0018,Cheese,B04238,2026-07-02,39,100000
P0014,Soap,B04239,2027-11-25,97,95000
P0014,Soap,B04240,2027-05-17,33,25000
P0014,Soap,B04241,2026-09-24,82,15000
P0014,Soap,B04242,2027-10-25,60,30000
P0014,Soap,B04243,2027-04-26,26,20000
P0014,Soap,B04244,2026-10-23,64,80000
P0014,Soap,B04245,2027-06-04,8,55000
P0014,Soap,B04246,2026-08-18,1,50000
P0014,Soap,B04247,2026-09-18,20,30000
P0014,Soap,B04248,2027-04-26,48,65000
P0014,Soap,B04249,2027-05-15,58,30000
P0014,Soap,B04250,2027-05-28,13,75000
P0014,Soap,B04251,2026-07-05,6,40000
P0014,Soap,B04252,2027-08-25,79,50000
P0014,Soap,B04253,2027-10-22,15,15000
P0014,Soap,B04254,2026-12-22,31,50000
P0014,Soap,B04255,2026-07-02,18,95000
P0014,Soap,B04256,2027-03-16,29,25000
P0014,Soap,B04257,2027-12-21,2,80000
P0014,Soap,B04258,2027-06-03,19,90000
P0014,Soap,B04259,2026-12-20,29,85000
P0014,Soap,B04260,2026-10-11,81,85000
P0014,Soap,B04261,2026-09-26,69,65000
P0014,Soap,B04262,2027-04-07,18,85000
P0014,Soap,B04263,2027-02-23,78,75000
P0014,Soap,B04264,2027-11-22,58,20000
P0014,Soap,B04265,2026-12-01,66,50000
P0014,Soap,B04266,2026-08-21,76,10000
P0014,Soap,B04267,2026-07-02,98,60000
P0014,Soap,B04268,2027-01-15,63,35000
P0014,Soap,B04269,2027-08-15,62,10000
P0014,Soap,B04270,2026-07-02,88,45000
P0014,Soap,B04271,2027-10-08,64,95000
P0014,Soap,B04272,2026-11-06,40,45000
P0014,Soap,B04273,2026-07-05,33,45000
P0014,Soap,B04274,2026-07-07,16,40000
P0014,Soap,B04275,2026-09-24,31,90000
P0014,Soap,B04276,2026-10-04,48,65000
P0014,Soap,B04277,2027-11-12,87,10000
P0014,Soap,B04278,2026-07-04,43,100000
P0014,Soap,B04279,2027-07-20,12,65000
P0014,Soap,B04280,2027-11-15,65,35000
P0014,Soap,B04281,2026-07-03,52,100000
P0014,Soap,B04282,2026-08-04,89,60000
P0014,Soap,B04283,2026-07-31,80,70000
P0014,Soap,B04284,2027-03-18,97,70000
P0014,Soap,B04285,2026-07-04,17,85000
P0014,Soap,B04286,2026-09-29,48,90000
P0014,Soap,B04287,2027-03-18,13,20000
P0014,Soap,B04288,2027-09-10,64,95000
P0014,Soap,B04289,2026-07-07,87,60000
P0014,Soap,B04290,2027-05-27,19,65000
P0014,Soap,B04291,2027-09-04,40,50000
P0014,Soap,B04292,2026-09-28,27,40000
P0014,Soap,B04293,2027-06-09,93,90000
P0014,Soap,B04294,2027-08-03,37,20000
P0014,Soap,B04295,2026-12-31,20,50000
P0014,Soap,B04296,2027-11-17,24,70000
P0014,Soap,B04297,2027-12-05,44,20000
P0014,Soap,B04298,2026-07-06,46,45000
P0014,Soap,B04299,2027-08-11,48,90000
P0014,Soap,B04300,2027-11-13,96,20000
P0014,Soap,B04301,2026-10-13,68,90000
P0014,Soap,B04302,2027-06-28,87,35000
P0014,Soap,B04303,2027-08-02,65,90000
P0014,Soap,B04304,2027-09-23,24,15000
P0014,Soap,B04305,2027-10-19,6,75000
P0014,Soap,B04306,2027-01-02,54,100000
P0014,Soap,B04307,2026-08-17,56,100000
P0014,Soap,B04308,2026-07-07,50,60000
P0014,Soap,B04309,2026-08-13,45,35000
P0014,Soap,B04310,2026-07-05,13,85000
P0014,Soap,B04311,2027-05-07,75,45000
P0014,Soap,B04312,2026-09-01,40,100000
P0014,Soap,B04313,2027-12-24,20,35000
P0014,Soap,B04314,2026-11-12,40,20000
P0014,Soap,B04315,2027-05-11,83,65000
P0014,Soap,B04316,2027-06-07,33,45000
P0014,Soap,B04317,2027-04-23,24,45000
P0014,Soap,B04318,2026-07-05,88,50000
P0014,Soap,B04319,2027-04-09,16,45000
P0014,Soap,B04320,2026-08-08,35,15000
P0014,Soap,B04321,2026-09-12,20,100000
P0014,Soap,B04322,2027-04-02,58,95000
P0014,Soap,B04323,2027-07-17,93,40000
P0014,Soap,B04324,2027-10-27,3,50000
P0014,Soap,B04325,2026-09-10,38,30000
P0014,Soap,B04326,2026-07-28,33,60000
P0014,Soap,B04327,2027-08-24,28,65000
P0014,Soap,B04328,2027-10-02,45,60000
P0014,Soap,B04329,2026-08-16,66,10000
P0014,Soap,B04330,2026-12-28,4,60000
P0014,Soap,B04331,2026-10-10,81,60000
P0014,Soap,B04332,2027-10-04,61,10000
P0014,Soap,B04333,2026-07-02,17,80000
P0014,Soap,B04334,2027-05-01,19,85000
P0014,Soap,B04335,2026-11-09,70,15000
P0014,Soap,B04336,2027-03-22,71,85000
P0014,Soap,B04337,2026-07-07,77,35000
P0014,Soap,B04338,2027-09-11,28,20000
P0014,Soap,B04339,2027-10-27,90,50000
P0014,Soap,B04340,2027-11-13,56,95000
P0014,Soap,B04341,2027-07-26,46,25000
P0014,Soap,B04342,2027-11-21,53,95000
P0014,Soap,B04343,2027-09-27,29,35000
P0014,Soap,B04344,2027-02-09,65,10000
P0014,Soap,B04345,2027-11-13,58,85000
P0014,Soap,B04346,2027-02-25,66,50000
P0014,Soap,B04347,2026-07-06,3,90000
P0014,Soap,B04348,2027-03-18,16,90000
P0014,Soap,B04349,2026-07-05,11,90000
P0014,Soap,B04350,2027-12-14,18,100000
P0014,Soap,B04351,2026-10-20,14,40000
P0014,Soap,B04352,2027-02-27,37,35000
P0014,Soap,B04353,2027-03-21,17,35000
P0014,Soap,B04354,2027-09-29,25,75000
P0014,Soap,B04355,2026-11-16,13,80000
P0014,Soap,B04356,2026-11-24,33,65000
P0014,Soap,B04357,2026-07-03,21,45000
P0014,Soap,B04358,2027-01-27,84,90000
P0014,Soap,B04359,2027-05-11,95,85000
P0014,Soap,B04360,2027-07-17,3,90000
P0014,Soap,B04361,2027-06-23,32,80000
P0014,Soap,B04362,2027-12-23,76,45000
P0014,Soap,B04363,2026-08-15,91,15000
P0014,Soap,B04364,2027-07-26,16,50000
P0014,Soap,B04365,2027-06-07,89,90000
P0014,Soap,B04366,2027-12-04,37,90000
P0014,Soap,B04367,2027-06-13,57,10000
P0014,Soap,B04368,2027-08-24,5,75000
P0014,Soap,B04369,2026-12-15,9,65000
P0014,Soap,B04370,2027-11-08,47,55000
P0014,Soap,B04371,2026-09-09,98,90000
P0014,Soap,B04372,2026-09-06,13,15000
P0014,Soap,B04373,2027-10-13,12,95000
P0014,Soap,B04374,2027-01-24,60,35000
P0014,Soap,B04375,2026-12-20,22,50000
P0014,Soap,B04376,2026-08-26,82,45000
P0014,Soap,B04377,2027-05-04,42,35000
P0014,Soap,B04378,2027-02-24,42,70000
P0014,Soap,B04379,2027-01-01,18,55000
P0014,Soap,B04380,2027-01-14,36,15000
P0014,Soap,B04381,2027-12-30,11,35000
P0014,Soap,B04382,2027-12-07,98,15000
P0014,Soap,B04383,2026-07-08,38,60000
P0014,Soap,B04384,2027-09-14,62,90000
P0014,Soap,B04385,2026-11-08,88,20000
P0014,Soap,B04386,2027-05-13,77,90000
P0014,Soap,B04387,2027-05-06,10,30000
P0014,Soap,B04388,2026-07-07,95,80000
P0014,Soap,B04389,2027-04-16,58,80000
P0014,Soap,B04390,2026-07-03,69,65000
P0014,Soap,B04391,2026-07-02,58,70000
P0014,Soap,B04392,2026-09-20,23,20000
P0014,Soap,B04393,2026-07-06,59,45000
P0014,Soap,B04394,2026-12-30,55,60000
P0014,Soap,B04395,2027-07-18,51,85000
P0014,Soap,B04396,2027-03-31,71,85000
P0014,Soap,B04397,2027-05-05,70,20000
P0014,Soap,B04398,2026-07-03,12,90000
P0014,Soap,B04399,2026-07-03,28,35000
P0014,Soap,B04400,2027-08-17,73,45000
P0014,Soap,B04401,2027-05-04,61,60000
P0014,Soap,B04402,2026-07-04,72,55000
P0014,Soap,B04403,2027-06-30,4,70000
P0014,Soap,B04404,2026-07-03,37,15000
P0014,Soap,B04405,2027-12-06,46,15000
P0014,Soap,B04406,2027-04-24,20,20000
P0014,Soap,B04407,2027-12-19,21,60000
P0014,Soap,B04408,2026-07-06,40,70000
P0014,Soap,B04409,2026-12-11,52,85000
P0014,Soap,B04410,2027-02-05,31,35000
P0014,Soap,B04411,2027-02-26,45,80000
P0014,Soap,B04412,2027-07-10,34,45000
P0014,Soap,B04413,2027-12-02,83,15000
P0014,Soap,B04414,2027-03-30,61,40000
P0014,Soap,B04415,2026-08-03,63,95000
P0014,Soap,B04416,2027-08-14,45,50000
P0014,Soap,B04417,2027-10-19,56,80000
P0014,Soap,B04418,2026-09-25,22,15000
P0014,Soap,B04419,2026-09-07,6,15000
